1 filter(s) applied: Color is exactly Pink,
company_domain,company_id,product_id,product_title,min_current_price,max_current_price,avg_current_price,avg_full_price,avg_discount,sales_volume,sales_volume_upper_bound,sales_volume_lower_bound,sales_revenue,sales_revenue_upper_bound,sales_revenue_lower_bound,rate_sold,sell_through_rate,review_count,avg_rating,key_phrases,colors,matched_variant_count,total_variant_count,product_first_seen,product_url,image_url,
www.aloyoga.com,1004856,9092814274919,Airbrush High-Waist 7/8 Better Together Legging - Candy Heart Pink/White,134,134,134,134,0,1619,1844,1394,216946,247042.4,186849.6,57.821429,0.777991,0,,,Pink,3,5,2026-01-17,https://www.aloyoga.com/products/w54309r-airbrush-high-waist-7-8-better-together-legging-candy-heart-pink-white,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092814274919_20260227.png,
www.aloyoga.com,1004856,9092869751143,7/8 High-Waist Airlift Legging - Vintage Pink,134,134,134,134,0,1596,1876,1316,213864,251370.6,176357.4,57,0.115879,0,,,Pink,5,5,2026-02-28,https://www.aloyoga.com/products/w5766r-7-8-high-waist-airlift-legging-vintage-pink,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092869751143_20260228.png,
www.aloyoga.com,1004856,9092818829671,Alosoft Sincere Fitted Jacket - Candy Heart Pink,128,128,128,128,0,1664,1950,1378,212992,249497.6,176486.4,59.428571,0.238772,0,,,Pink,5,5,2026-01-26,https://www.aloyoga.com/products/w4736r-alosoft-sincere-fitted-jacket-candy-heart-pink,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092818829671_20260302.png,
www.aloyoga.com,1004856,9092815651175,Airlift High-Waist 7/8 Rebel Legging - Candy Heart Pink,144,144,144,144,0,1473,1656,1290,212112,238348.8,185875.2,52.607143,0.212708,0,,,Pink,5,5,2026-01-17,https://www.aloyoga.com/products/w54178r-airlift-high-waist-7-8-rebel-legging-candy-heart-pink,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092815651175_20260228.png,
www.aloyoga.com,1004856,9092859953511,Unisex Half-Crew Throwback Sock - White/Vintage Pink,34,34,34,34,0,5928,7101,4755,201552,241403.4,161700.6,211.714286,0.465964,0,,,Pink,2,3,2026-02-28,https://www.aloyoga.com/products/a0480u-unisex-half-crew-throwback-sock-white-vintage-pink,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092859953511_20260302.png,
www.aloyoga.com,1004856,9092812210535,Match Point Short - Candy Heart Pink,78,78,78,78,0,2528,2781,2275,197184,216902.4,177465.6,90.285714,0.290475,0,,,Pink,5,5,2026-01-17,https://www.aloyoga.com/products/w6334r-match-point-short-candy-heart-pink,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092812210535_20260227.png,
www.aloyoga.com,1004856,9092872667495,Airlift Intrigue Bra - Vintage Pink,78,78,78,78,0,2513,2915,2111,196014,227315.4,164712.6,89.75,0.221098,0,,,Pink,5,5,2026-02-28,https://www.aloyoga.com/products/w9557r-airlift-intrigue-bra-vintage-pink,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092872667495_20260228.png,
www.aloyoga.com,1004856,9092812964199,7/8 High-Waist Airlift Legging - Candy Heart Pink,134,134,134,134,0,1448,1607,1289,194032,215271,172793,51.714286,0.215958,0,,,Pink,5,5,2026-01-17,https://www.aloyoga.com/products/w5766r-7-8-high-waist-airlift-legging-candy-heart-pink,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092812964199_20260227.png,
www.aloyoga.com,1004856,9092872077671,Airbrush Splendor Dress - Candy Heart Pink,138,138,138,138,0,1293,1427,1159,178434,196857,160011,46.178571,0.488662,0,,,Pink,5,5,2026-01-31,https://www.aloyoga.com/products/w8346r-airbrush-splendor-dress-candy-heart-pink,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092872077671_20260227.png,
www.aloyoga.com,1004856,9092870504807,Accolade Skirt - Candy Heart Pink,78,78,78,78,0,2270,2504,2036,177060,195265.2,158854.8,81.071429,0.327703,0,,,Pink,5,5,2026-01-31,https://www.aloyoga.com/products/w6461rg-accolade-skirt-candy-heart-pink,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092870504807_20260227.png,
