1 filter(s) applied: Color is exactly Grey,
company_domain,company_id,product_id,product_title,min_current_price,max_current_price,avg_current_price,avg_full_price,avg_discount,sales_volume,sales_volume_upper_bound,sales_volume_lower_bound,sales_revenue,sales_revenue_upper_bound,sales_revenue_lower_bound,rate_sold,sell_through_rate,review_count,avg_rating,key_phrases,colors,matched_variant_count,total_variant_count,product_first_seen,product_url,image_url,
www.aloyoga.com,1004856,9092864409959,All Day Short Sleeve - Gravel,68,68,68,68,0,5380,5945,4815,365840,404219.2,327460.8,192.142857,0.90771,0,,,Grey,5,5,2026-03-14,https://www.aloyoga.com/products/w1430r-all-day-short-sleeve-gravel,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092864409959_20260314.png,
www.aloyoga.com,1004856,7569579901108,Sweet Escape Zip Up Hoodie - Athletic Heather Grey,118,118,118,118,0,3042,3510,2574,358956,414132.8,303779.2,108.642857,0.090321,0,,,Grey,5,5,2024-06-28,https://www.aloyoga.com/products/w3859r-sweet-escape-zip-up-hoodie-athletic-heather-grey,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/7569579901108_20260218.png,
www.aloyoga.com,1004856,9092820271463,Sway Full Zip Hoodie - Athletic Heather Grey,128,128,128,128,0,2705,3196,2214,346240,408972.8,283507.2,96.607143,0.23643,0,,,Grey,5,5,2026-01-01,https://www.aloyoga.com/products/w3980r-sway-full-zip-hoodie-athletic-heather-grey,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092820271463_20260227.png,
www.aloyoga.com,1004856,7900121825460,Conquer 1/4 Zip Reform Long Sleeve - Athletic Heather Grey,108,108,108,108,0,3176,3897,2455,343008,420854.4,265161.6,113.428571,0.194703,0,,,Grey,5,5,2024-12-14,https://www.aloyoga.com/products/m3193r-conquer-1-4-zip-reform-long-sleeve-athletic-heather-grey,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/7900121825460_20260228.png,
www.aloyoga.com,1004856,7569945559220,Airlift Intrigue Bra - Gravel,78,78,78,78,0,4242,4854,3630,330876,378612,283140,151.5,0.172973,0,,,Grey,5,5,2024-06-14,https://www.aloyoga.com/products/w9557r-airlift-intrigue-bra-gravel-1,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/7569945559220_20260116.png,
www.aloyoga.com,1004856,9092892983655,Take It Easy Long Sleeve Henley Pullover - Athletic Heather Grey/White,138,138,138,138,0,2337,2618,2056,322506,361173.6,283838.4,101.608696,,0,,,Grey,2,7,2026-03-28,https://www.aloyoga.com/products/u3055r-take-it-easy-long-sleeve-henley-pullover-athletic-heather-grey-white-mens,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092892983655_20260328.png,
www.aloyoga.com,1004856,7569945657524,7/8 High-Waist Airlift Legging - Gravel,134,134,134,134,0,2106,2403,1809,282204,321961.8,242446.2,75.214286,0.143578,0,,Comfortable fit | Shiny material | Good compression | Colorful design | Customer service issues,Grey,5,5,2024-06-14,https://www.aloyoga.com/products/w5766r-7-8-high-waist-airlift-legging-gravel-1,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/7569945657524_20260227.png,
www.aloyoga.com,1004856,7751332266164,Make Waves Crew Neck Pullover - Athletic Heather Grey Tonal,138,138,138,138,0,1984,2306,1662,273792,318228,229356,70.857143,0.16865,0,,,Grey,7,7,2025-03-29,https://www.aloyoga.com/products/u3048r-make-waves-crew-neck-pullover-athletic-heather-grey-tonal,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/7751332266164_20260228.png,
www.aloyoga.com,1004856,9092860313959,Performance Off-Duty Cap - Gravel,68,68,68,68,0,4011,4413,3609,272748,300022.8,245473.2,148.555556,0.710289,0,,,Grey,1,1,2026-03-14,https://www.aloyoga.com/products/a0543u-performance-off-duty-cap-gravel,,
www.aloyoga.com,1004856,9092859986279,Conquer Reform Crewneck Short Sleeve - Gravel,78,78,78,78,0,3443,3809,3077,268554,297094.2,240013.8,122.964286,0.273775,0,,,Grey,5,5,2026-02-11,https://www.aloyoga.com/products/m1205r-conquer-reform-crewneck-short-sleeve-gravel-2,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092859986279_20260303.png,
